N,E
2,0.0
3,0.0022786846181341597
4,0.0
5,0.0
6,0.00035123966942148763
7,0.0017095736122284795
8,0.0022095959595959595
9,0.005621693121693122
10,0.0041589196594578725
11,0.009120171673819743
12,0.008927529466682228
13,0.009041614777916146
14,0.010417776830438026
15,0.008399209486166008
16,0.009956024987670557
17,0.013238790064759406
18,0.012097491549546344
19,0.01354136217480269
20,0.012512913223140494
21,0.013713857411453834
22,0.01414766740109206
23,0.01557556422695634
24,0.017374720782231214
25,0.012486141906873614
26,0.016377005347593582
27,0.015091126490090218
28,0.015408388168402225
29,0.015072883451552024
30,0.015129449838187703
31,0.015408621719225411
32,0.016876941562628218
33,0.015152580059805248
34,0.015509168942645339
35,0.01692962187402219
36,0.01733360917366119
37,0.017261975869071796
38,0.017917369308600335
39,0.016405914911868633
40,0.016420060779009007
41,0.01748197443475969
42,0.01621386440794211
43,0.015949180842797863
44,0.015349656137605151
45,0.015916682331506574
46,0.01782243019956419
47,0.0160359944623904
48,0.015543364681295717
49,0.01685900732930436
50,0.015885245901639346
51,0.016048411800744615
52,0.016056420871650434
53,0.015516611902154072
54,0.015250648651294853
55,0.014942900540054005
56,0.016393822356165454
57,0.016200686984528884
58,0.017229624613357253
59,0.01626638599177112
60,0.016852224553590547
61,0.016257532210918236
62,0.01699189062449468
63,0.017429681016493035
64,0.018551478641840088
65,0.017276041091350933
66,0.01827099882318329
67,0.01783011564160866
68,0.018155704500257788
69,0.01748640276049617
70,0.018973214285714288
71,0.018046262309896817
72,0.018305354025335417
73,0.019173915061768514
74,0.018492476738935313
75,0.019300200265139764
76,0.019642857142857142
77,0.019173292731066376
78,0.01975833744713552
79,0.02064116311997668
80,0.019366271888053857
81,0.01977389277389278
82,0.02121180671852667
83,0.021612406766147018
84,0.020776278847107633
85,0.021982043524934127
86,0.02200027255954378
87,0.022392374103117525
88,0.021056077766598416
89,0.02179377772972472
90,0.02135977321249944
91,0.022943457133990812
92,0.02274588180999382
93,0.021896958981365327
94,0.02156587241510976
95,0.02222451967490303
96,0.021997829540986908
97,0.023198166829158293
98,0.022911414910437054
99,0.023254236218484742
100,0.022876960425989648
