N,E
2,0.0
3,0.007398452611218569
4,0.0
5,0.0
6,0.0009243149195302305
7,0.005017709563164108
8,0.006319031435853866
9,0.022427440633245383
10,0.0188011501880115
11,0.0275974025974026
12,0.030041233064991166
13,0.02911931818181818
14,0.030642633228840123
15,0.026910900045228406
16,0.030715100798782802
17,0.0338680926916221
18,0.03937463810075274
19,0.04391411508199829
20,0.03904738878143133
21,0.039795767897957676
22,0.04205524311240834
23,0.03648406620553359
24,0.04227554735168949
25,0.03542780748663102
26,0.04449310971050101
27,0.042329386655826
28,0.04324681728527882
29,0.043060977876928794
30,0.04330708661417323
31,0.04492600422832981
32,0.04390127692014485
33,0.04308371484630477
34,0.047825471531193604
35,0.04587028824833703
36,0.04464013882969007
37,0.04352671847701669
38,0.04560085836909871
39,0.044812965494156046
40,0.043508948518400314
41,0.04704399807492591
42,0.041944820244405503
43,0.04304517568321249
44,0.042919357892743676
45,0.04592390170637073
46,0.0424009324009324
47,0.0447165241086973
48,0.043061053659557404
49,0.04468347959444492
50,0.0435623089372415
51,0.044327741347608904
52,0.04074047499461864
53,0.04272682919617381
54,0.04218747884024214
55,0.04071557218950784
56,0.042317036328390525
57,0.0436879494935549
58,0.04555738379267791
59,0.044392218305261785
60,0.04303773935675777
61,0.04337159785224959
62,0.042334770259653924
63,0.0442129251144539
64,0.04411398586667177
65,0.04526641775925444
66,0.045301814534512624
67,0.04722091380122468
68,0.048013245033112585
69,0.04575452699414302
70,0.04679180579370092
71,0.047346454902725
72,0.04711026468187648
73,0.04950114975244744
74,0.048279990102756666
75,0.04880701879524948
76,0.05041596056077646
77,0.04991924827484951
78,0.05132599168445893
79,0.05298409241232788
80,0.05064014843306951
81,0.05131291624072249
82,0.05412416117480666
83,0.0542863796466102
84,0.0539006993006993
85,0.055002747085037544
86,0.056589655228203015
87,0.056693567529076665
88,0.055188575181238424
89,0.05675784392598553
90,0.05521237849441617
91,0.059381320613341296
92,0.056837944664031616
93,0.057347813752585235
94,0.05642111996635105
95,0.05769696969696969
96,0.05707848212253294
97,0.05800123539190528
98,0.059738249366732346
99,0.059110159295442506
100,0.060193311311350445
