N,E
2,0.0
3,0.0035996612083568605
4,0.0
5,0.0
6,0.0005962401795735129
7,0.0029006279006279
8,0.0035845532863425507
9,0.00871794871794872
10,0.008672584430160188
11,0.014309764309764312
12,0.012363636363636363
13,0.01528307678814191
14,0.015288367546432063
15,0.012712317060143146
16,0.014464845499328258
17,0.02007770007770008
18,0.0213903743315508
19,0.022176743740724786
20,0.0204767338658552
21,0.02143651455578061
22,0.019813519813519812
23,0.021542136163074793
24,0.028867531467184848
25,0.02135273485638449
26,0.023858624047659965
27,0.0242017490339638
28,0.025344472028477227
29,0.02278876426603699
30,0.02329347284504235
31,0.02595093567041414
32,0.023630003487823393
33,0.02467844655344655
34,0.025485093624483795
35,0.024885457022059475
36,0.025396866637221027
37,0.024232362361858762
38,0.024729842061512883
39,0.02487573744599805
40,0.02425131878733143
41,0.025512376713645982
42,0.02193707409018414
43,0.023500682061775312
44,0.02354529873097765
45,0.02461247784988792
46,0.024559442221178094
47,0.024314451818696303
48,0.022963252286560557
49,0.02515022035515785
50,0.024238331082095152
51,0.024110113990371
52,0.023473479680846666
53,0.023372233140047393
54,0.02443419571671157
55,0.024481284777825144
56,0.024026229273870783
57,0.025852272727272727
58,0.02577794207750155
59,0.02405972472844355
60,0.02402691160624071
61,0.02380162572470265
62,0.02459141077733606
63,0.025334504464939248
64,0.026288684795416743
65,0.026746015459333746
66,0.026391976562894257
67,0.02647275833948196
68,0.026101228293096145
69,0.028005906522855676
70,0.02793265993265993
71,0.026527093484006864
72,0.026241553926057745
73,0.029413990088147393
74,0.02770070668796125
75,0.028187667869560205
76,0.028470137892035324
77,0.028983654071564054
78,0.029650992948831775
79,0.030393092426733503
80,0.030053355429102396
81,0.03078385797983427
82,0.03176907805026248
83,0.03208363870337301
84,0.031536198013838966
85,0.03288801284859104
86,0.033737641668676155
87,0.032630821565350444
88,0.03218743173813777
89,0.03412416261578273
90,0.032147727448278964
91,0.034440813439735506
92,0.03371815561164674
93,0.03300990435404411
94,0.032634519985554895
95,0.033883869950819066
96,0.03380025386697819
97,0.03500988414283212
98,0.035425533481584025
99,0.0347171677914002
100,0.0354073823682262
