N,E
2,0.0
3,0.030502392344497607
4,0.0
5,0.0
6,0.002348715114672562
7,0.014860139860139858
8,0.01756198347107438
9,0.050746268656716415
10,0.045056983832494034
11,0.06589147286821705
12,0.06322314049586777
13,0.06532333645735706
14,0.06486396814863968
15,0.0606627017841971
16,0.07713739850342302
17,0.10160427807486636
18,0.1016189290161893
19,0.11846311213399821
20,0.10351458177545134
21,0.11076339010876257
22,0.1040785764622974
23,0.10038232795242141
24,0.12790878063915606
25,0.09458324585345372
26,0.10488541928985141
27,0.10103705500636788
28,0.10447235908820185
29,0.09754171711322839
30,0.1009719222462203
31,0.11032780209711901
32,0.10418362731795568
33,0.10547500444760718
34,0.10926068151501679
35,0.11169114728066692
36,0.10793154214206846
37,0.10433966351361108
38,0.109375
39,0.10738636363636364
40,0.10773228777240813
41,0.11024545157747899
42,0.10366705950064406
43,0.1062119835961798
44,0.10433448408131951
45,0.11121776250978807
46,0.10902138473341004
47,0.108003108003108
48,0.10823397913561848
49,0.11255257962056829
50,0.10723771580345286
51,0.10833731010896361
52,0.10798782807151007
53,0.10619534063349746
54,0.1098330600948402
55,0.1098664368806549
56,0.11025022956841138
57,0.11226958246649572
58,0.11295765775224612
59,0.11056910569105692
60,0.11185640996489832
61,0.10965401401566781
62,0.11156602521566025
63,0.11252129361126643
64,0.11457206451051342
65,0.11564198306776591
66,0.11485291567936196
67,0.11713595124633432
68,0.11759093619558736
69,0.11623978085462434
70,0.11656924460431656
71,0.11685019488392132
72,0.11585628124372735
73,0.12679021938281199
74,0.1252832647203233
75,0.12976853124970367
76,0.1282830262642101
77,0.1321799980561765
78,0.13204009794918883
79,0.12993683796603503
80,0.13163671615244718
81,0.1333647761663326
82,0.13740259740259742
83,0.13798027479153874
84,0.1408630369309044
85,0.14093539809166275
86,0.14324375976902443
87,0.14566392909416165
88,0.13873680409113479
89,0.14613811139017632
90,0.14045319556253683
91,0.1489085382702404
92,0.1434060551309051
93,0.14754112834397715
94,0.14512884375898075
95,0.1480403645471762
96,0.14483522125597664
97,0.15032609513167366
98,0.1487968824099466
99,0.15198605840620358
100,0.15546373329025484
