N,Строки и столбцы,Только строки
2,57.470588235294116,13.411764705882353
3,66.17647058823529,27.647058823529413
4,58.05882352941177,31.41176470588235
5,62.88235294117647,32.529411764705884
6,79.76470588235294,24.58823529411765
7,82.6470588235294,22.647058823529413
8,89.47058823529412,25.176470588235293
9,100.88235294117646,22.294117647058822
10,108.3529411764706,24.176470588235293
11,123.58823529411765,27.176470588235293
12,154.4705882352941,27.235294117647058
13,143.82352941176467,32.0
14,155.58823529411765,34.11764705882353
15,150.05882352941174,35.470588235294116
16,163.6470588235294,42.1764705882353
17,166.41176470588235,51.0
18,182.2941176470588,55.411764705882355
19,189.1764705882353,56.411764705882355
20,196.1764705882353,66.3529411764706
21,214.2941176470588,72.52941176470588
22,227.35294117647058,75.11764705882354
23,235.94117647058823,86.58823529411765
24,244.41176470588235,104.29411764705883
25,255.0,102.0
26,273.0,100.11764705882354
27,287.2352941176471,105.23529411764706
28,291.3529411764706,119.29411764705883
29,300.6470588235294,115.05882352941177
30,326.8235294117647,127.0
31,326.0,129.0
32,347.6470588235294,140.2941176470588
33,358.0,147.1764705882353
34,373.52941176470586,151.11764705882354
35,376.29411764705884,164.0
36,392.0,175.64705882352942
37,410.6470588235294,177.52941176470588
38,425.05882352941177,191.88235294117646
39,428.88235294117646,191.7058823529412
40,463.94117647058823,217.8235294117647
41,484.4117647058824,211.11764705882354
42,492.70588235294116,241.11764705882354
43,506.47058823529414,239.7058823529412
44,524.1176470588235,254.1764705882353
45,563.1176470588235,256.3529411764706
46,576.5882352941177,286.7647058823529
47,569.1176470588236,282.5882352941176
48,611.1176470588235,306.6470588235294
49,618.7058823529412,313.8235294117647
50,651.6470588235293,327.11764705882354
51,634.1176470588235,328.6470588235294
52,665.5294117647059,372.6470588235294
53,666.4705882352941,361.70588235294116
54,690.1176470588235,394.88235294117646
55,707.0,418.6470588235294
56,739.4117647058823,424.8235294117647
57,755.2941176470588,426.05882352941177
58,776.1176470588235,442.0
59,792.9411764705883,450.52941176470586
60,825.4705882352941,489.0
61,851.1176470588235,491.0
62,848.0,530.9411764705883
63,861.7647058823529,523.2941176470588
64,905.1764705882352,558.4705882352941
65,932.7058823529412,554.2941176470588
66,1003.4117647058823,586.4705882352941
67,958.6470588235294,579.0
68,994.6470588235294,604.0
69,1040.0,637.2941176470588
70,1076.5294117647059,651.8235294117648
71,1072.1764705882354,658.5882352941177
72,1097.9411764705883,687.9411764705883
73,1105.8235294117646,713.9411764705883
74,1151.8235294117646,734.8235294117648
75,1191.3529411764705,749.7058823529412
76,1209.6470588235295,763.6470588235294
77,1195.2941176470588,801.2941176470588
78,1265.4705882352941,809.0
79,1263.0588235294117,800.4117647058823
80,1306.0588235294117,867.5294117647059
81,1312.8823529411766,884.0588235294117
82,1356.764705882353,888.5294117647059
83,1367.0,918.5294117647059
84,1419.0588235294117,955.8823529411765
85,1432.8823529411766,963.5882352941177
86,1438.1176470588234,991.5882352941177
87,1459.5294117647059,1013.8235294117648
88,1506.3529411764705,1042.2941176470588
89,1519.5294117647059,1063.5294117647059
90,1585.2941176470588,1108.5294117647059
91,1568.5882352941176,1091.9411764705883
92,1630.8823529411766,1150.0
93,1648.4705882352941,1168.7058823529412
94,1676.0588235294117,1220.529411764706
95,1704.4705882352941,1235.2941176470588
96,1748.5882352941176,1268.5882352941176
97,1756.8823529411766,1289.9411764705883
98,1795.1176470588234,1292.0
99,1855.8823529411766,1333.4117647058824
100,1909.4705882352941,1367.9411764705883
