N,Строки и столбцы,Только строки
2,77.47058823529412,21.764705882352942
3,46.76470588235294,20.58823529411765
4,49.705882352941174,28.058823529411764
5,53.76470588235294,32.88235294117647
6,65.05882352941178,23.058823529411764
7,71.29411764705881,20.05882352941176
8,81.11764705882354,20.764705882352942
9,95.70588235294117,24.352941176470587
10,110.94117647058823,27.11764705882353
11,114.11764705882354,26.647058823529413
12,121.23529411764706,27.058823529411764
13,155.9411764705883,30.529411764705884
14,155.11764705882354,33.11764705882353
15,157.6470588235294,36.64705882352942
16,155.1764705882353,46.470588235294116
17,169.94117647058823,63.0
18,171.0,73.29411764705883
19,194.23529411764707,75.94117647058823
20,197.47058823529412,84.70588235294117
21,214.35294117647058,89.17647058823529
22,220.52941176470588,111.47058823529412
23,225.35294117647058,109.52941176470588
24,239.64705882352942,111.94117647058823
25,247.88235294117646,96.11764705882354
26,261.29411764705884,102.17647058823529
27,274.4117647058824,109.94117647058823
28,301.7647058823529,112.82352941176471
29,293.3529411764706,120.41176470588235
30,325.47058823529414,129.94117647058823
31,325.05882352941177,129.11764705882354
32,345.7647058823529,137.0
33,363.11764705882354,141.47058823529412
34,354.6470588235294,158.88235294117646
35,373.05882352941177,160.52941176470586
36,407.1764705882353,178.41176470588235
37,419.29411764705884,176.58823529411765
38,418.5882352941176,191.41176470588235
39,418.0,196.76470588235293
40,449.6470588235294,217.52941176470588
41,451.0,220.0
42,468.3529411764706,239.76470588235293
43,492.0,239.52941176470588
44,503.2352941176471,260.764705882353
45,520.3529411764706,260.11764705882354
46,538.3529411764706,287.2352941176471
47,551.2941176470588,301.00000000000006
48,588.2941176470588,311.8235294117647
49,587.3529411764707,317.5882352941176
50,607.0,327.2352941176471
51,620.0588235294117,339.0
52,630.0,363.52941176470586
53,654.2352941176471,364.2352941176471
54,667.5882352941177,389.3529411764706
55,689.5294117647059,394.11764705882354
56,715.9411764705883,414.1764705882353
57,733.8823529411765,416.94117647058823
58,753.4705882352941,439.1764705882353
59,750.7647058823529,454.3529411764706
60,792.7058823529412,474.11764705882354
61,805.3529411764706,478.70588235294116
62,841.1176470588235,496.52941176470586
63,869.7058823529412,504.47058823529414
64,885.8823529411765,543.5882352941177
65,901.0,544.7647058823529
66,916.2352941176471,564.4705882352941
67,935.6470588235294,571.8235294117646
68,946.0,604.8823529411765
69,985.5882352941177,612.2352941176471
70,1007.0588235294117,620.7058823529412
71,999.7058823529412,636.0
72,1040.7058823529412,662.6470588235294
73,1071.1176470588234,668.7647058823529
74,1111.1176470588234,705.8235294117648
75,1127.8235294117646,708.0588235294117
76,1150.764705882353,754.4117647058823
77,1168.8823529411766,756.7647058823529
78,1181.3529411764703,785.4705882352941
79,1194.8235294117646,800.3529411764706
80,1227.9411764705883,830.6470588235294
81,1249.6470588235295,836.2941176470588
82,1292.6470588235295,878.1764705882352
83,1298.4705882352941,886.5294117647059
84,1335.235294117647,927.4117647058823
85,1356.0,918.7647058823529
86,1393.764705882353,970.7647058823529
87,1405.4117647058824,979.4117647058823
88,1467.764705882353,1025.4117647058824
89,1470.6470588235295,1022.2352941176471
90,1519.235294117647,1071.0588235294117
91,1530.8235294117646,1071.6470588235293
92,1580.3529411764705,1125.0588235294117
93,1584.8823529411766,1128.4705882352944
94,1639.2941176470588,1167.4117647058824
95,1651.3529411764705,1183.764705882353
96,1685.1176470588234,1230.9411764705883
97,1849.7058823529412,1239.6470588235295
98,1843.1764705882354,1271.6470588235295
99,1841.0,1290.0
100,1853.3529411764705,1357.0588235294117
