N,Строки и столбцы,Только строки
2,83.70588235294117,39.470588235294116
3,66.64705882352939,44.88235294117647
4,67.05882352941177,39.05882352941177
5,112.3529411764706,27.11764705882353
6,108.94117647058823,32.35294117647059
7,127.47058823529412,33.23529411764706
8,150.8235294117647,36.0
9,158.88235294117646,44.470588235294116
10,204.76470588235293,54.64705882352941
11,193.7058823529412,41.11764705882353
12,199.8235294117647,45.8235294117647
13,216.35294117647058,51.529411764705884
14,227.58823529411765,50.1764705882353
15,239.76470588235293,56.8235294117647
16,250.88235294117646,65.05882352941177
17,253.94117647058823,65.23529411764706
18,277.1176470588235,90.17647058823529
19,283.88235294117646,91.47058823529412
20,301.88235294117646,103.52941176470588
21,313.4117647058824,105.23529411764706
22,322.8235294117647,111.6470588235294
23,348.6470588235294,101.41176470588235
24,369.6470588235294,126.88235294117646
25,378.5882352941176,144.7058823529412
26,395.0,136.0
27,401.3529411764706,147.58823529411765
28,434.6470588235294,167.41176470588235
29,450.0,164.3529411764706
30,468.70588235294116,181.76470588235293
31,482.88235294117646,188.05882352941177
32,507.5882352941176,182.47058823529412
33,509.3529411764706,209.23529411764707
34,557.6470588235295,233.0
35,565.8235294117648,222.1764705882353
36,601.6470588235294,226.1764705882353
37,594.7058823529412,223.8235294117647
38,589.4705882352941,244.1764705882353
39,623.0588235294117,261.8235294117647
40,648.9411764705883,288.5882352941176
41,663.3529411764706,284.05882352941177
42,692.9411764705883,311.8823529411766
43,701.0588235294117,323.47058823529414
44,737.7647058823529,355.3529411764706
45,752.9411764705883,369.8235294117647
46,766.5882352941177,341.11764705882354
47,784.8235294117648,394.0
48,818.8823529411765,424.7647058823529
49,834.0588235294117,415.88235294117646
50,844.0,448.52941176470586
51,868.0,453.88235294117646
52,903.1764705882352,472.7647058823529
53,928.8823529411765,498.0
54,954.1764705882352,546.1764705882354
55,960.7647058823529,570.3529411764706
56,998.1764705882352,548.2941176470588
57,1012.4705882352941,574.4705882352941
58,1047.3529411764705,584.3529411764705
59,1080.1764705882354,614.7647058823529
60,1129.4705882352944,624.4117647058823
61,1137.3529411764703,654.9411764705883
62,1167.1764705882354,661.4117647058823
63,1218.6470588235295,663.7058823529412
64,1234.4117647058824,664.0
65,1238.2941176470588,726.1764705882352
66,1268.6470588235295,727.0588235294117
67,1292.7647058823527,766.7058823529412
68,1348.0588235294117,798.6470588235294
69,1361.8235294117646,833.7647058823529
70,1397.4117647058824,803.7647058823529
71,1451.2941176470588,863.9411764705883
72,1529.5882352941176,885.2352941176471
73,1537.6470588235295,921.5882352941177
74,1567.2941176470588,959.2352941176471
75,1611.1176470588234,947.9411764705883
76,1668.3529411764705,980.0
77,1688.4705882352941,1043.1176470588234
78,1719.8235294117646,1050.764705882353
79,1730.0,1027.2941176470588
80,1799.2941176470588,1134.2352941176473
81,1778.4705882352941,1147.0588235294115
82,1878.2941176470588,1133.5882352941173
83,1865.1764705882354,1153.5882352941176
84,1901.9411764705883,1239.9411764705883
85,1938.5294117647059,1205.5294117647059
86,1963.8235294117646,1275.2941176470588
87,2053.529411764706,1283.4117647058824
88,2113.9411764705883,1365.9411764705883
89,2153.8823529411766,1384.8823529411766
90,2142.5882352941176,1432.7058823529412
91,2192.4117647058824,1413.0588235294117
92,2194.176470588235,1436.8235294117646
93,2209.823529411765,1530.4117647058824
94,2309.705882352941,1596.5882352941176
95,2274.9411764705883,1603.4705882352941
96,2386.235294117647,1645.8235294117646
97,2432.294117647059,1612.5882352941176
98,2574.764705882353,1684.3529411764705
99,2551.5882352941176,1694.7058823529412
100,2586.0588235294117,1799.6470588235295
