N,Строки и столбцы,Только строки
2,83.47058823529412,45.1764705882353
3,81.3529411764706,11.823529411764707
4,73.82352941176471,42.23529411764706
5,80.17647058823529,15.0
6,99.58823529411765,26.176470588235293
7,152.41176470588235,22.647058823529413
8,160.7058823529412,25.941176470588236
9,197.05882352941177,28.58823529411765
10,182.2941176470588,29.823529411764707
11,184.7058823529412,28.529411764705884
12,185.47058823529412,30.0
13,185.0,30.176470588235293
14,182.11764705882354,33.64705882352941
15,191.94117647058823,40.94117647058824
16,190.23529411764707,27.176470588235293
17,196.7058823529412,40.11764705882353
18,237.05882352941177,42.529411764705884
19,248.64705882352942,47.529411764705884
20,249.88235294117646,42.294117647058826
21,248.64705882352942,59.64705882352941
22,262.70588235294116,53.411764705882355
23,272.4117647058824,54.0
24,288.8235294117647,70.0
25,298.1764705882353,99.0
26,313.0,95.94117647058823
27,336.05882352941177,93.82352941176471
28,353.2352941176471,70.47058823529412
29,349.05882352941177,90.58823529411765
30,372.7647058823529,86.58823529411765
31,391.1764705882353,99.88235294117646
32,402.3529411764706,105.52941176470588
33,411.5882352941176,96.29411764705883
34,426.6470588235294,105.41176470588235
35,449.05882352941177,102.94117647058823
36,460.1764705882353,108.3529411764706
37,476.3529411764706,115.82352941176471
38,491.8235294117647,122.29411764705883
39,511.11764705882354,122.29411764705883
40,521.7058823529412,134.8235294117647
41,529.0588235294117,141.88235294117646
42,561.0,153.2941176470588
43,572.6470588235294,154.17647058823528
44,584.8235294117648,163.8235294117647
45,584.9411764705883,169.41176470588235
46,626.9411764705883,181.0
47,622.9411764705883,221.64705882352942
48,642.0,193.58823529411765
49,660.5882352941177,197.88235294117646
50,674.0588235294117,267.4705882352941
51,702.2941176470588,216.7058823529412
52,747.7058823529412,234.0
53,785.0,235.58823529411765
54,779.1176470588235,243.8235294117647
55,763.3529411764706,276.3529411764706
56,871.4117647058823,263.1176470588236
57,794.0588235294117,270.2352941176471
58,859.5294117647059,289.88235294117646
59,861.0,288.6470588235294
60,870.2941176470588,307.4117647058824
61,904.4117647058823,311.88235294117646
62,934.1176470588235,364.8235294117647
63,1004.1764705882352,392.4117647058824
64,986.1764705882352,346.70588235294116
65,1012.8823529411765,363.8235294117647
66,1012.0,375.0
67,1047.2941176470588,381.2352941176471
68,1056.5294117647059,398.1764705882353
69,1126.7058823529412,442.8235294117647
70,1109.8235294117646,426.2352941176471
71,1219.8235294117646,431.52941176470586
72,1158.1764705882354,449.94117647058823
73,1167.235294117647,473.4117647058824
74,1183.294117647059,567.9411764705883
75,1246.4705882352941,531.2941176470588
76,1269.5294117647059,515.8823529411765
77,1328.4705882352941,693.9411764705883
78,1308.5882352941178,578.6470588235294
79,1348.235294117647,545.5882352941177
80,1314.0,566.9411764705883
81,1326.5882352941176,572.7647058823529
82,1439.3529411764705,593.2941176470589
83,1461.9411764705883,613.7647058823529
84,1477.0,634.3529411764706
85,1486.3529411764705,649.2941176470588
86,1532.235294117647,687.1176470588235
87,1568.8823529411766,701.5882352941177
88,1558.8823529411766,789.4705882352941
89,1536.1176470588234,753.2352941176471
90,1579.235294117647,759.9411764705883
91,1577.1764705882354,758.1176470588235
92,1673.6470588235295,802.5294117647059
93,1638.4705882352941,805.0
94,1716.1176470588234,864.2941176470588
95,1790.9411764705883,843.4117647058823
96,1789.8823529411766,882.2941176470588
97,1766.3529411764705,881.1176470588235
98,1772.2941176470588,932.7647058823529
99,1807.8823529411766,946.5294117647059
100,1907.6470588235295,1026.2941176470588
