N,plain,1,2,3,4,5,6,7,8
128,390.5,362.5,392.5,254.0,137.5,204.5,190.0,218.0,215.0
256,2449.0,2919.5,1382.0,1322.5,841.5,1696.5,1435.0,1243.0,1162.5
384,7913.5,8095.0,5385.5,3967.0,3282.5,4386.5,4603.0,4025.5,3695.0
512,19010.5,19413.5,12345.0,10611.0,8445.5,9848.0,10027.0,9436.0,8570.0
640,36059.0,35115.0,23889.5,17709.5,15377.5,19566.5,18466.5,17442.5,16787.5
768,62614.5,60203.5,40716.5,31186.0,27195.0,32429.0,32052.0,29618.5,28767.5
896,103878.0,103918.5,66275.5,51332.5,43029.5,47507.5,47125.0,46560.0,45671.5
1024,162556.0,163433.0,103194.5,76949.0,66807.5,70410.5,71282.5,73708.5,69699.0
