N,plain,1,2,3,4,5,6,7,8
67,101.36363636363636,122.54545454545455,87.0,77.45454545454545,85.0909090909091,141.63636363636363,143.45454545454547,128.9090909090909,135.63636363636363
68,106.0909090909091,116.54545454545455,102.9090909090909,99.27272727272727,95.63636363636364,147.36363636363637,160.45454545454547,140.36363636363637,142.27272727272728
69,109.72727272727273,120.27272727272727,92.54545454545455,75.54545454545455,89.0,137.63636363636363,132.8181818181818,132.8181818181818,137.0
70,113.9090909090909,129.63636363636363,94.27272727272727,85.81818181818181,99.81818181818181,149.45454545454547,143.45454545454547,137.45454545454547,148.0909090909091
71,116.45454545454545,136.63636363636363,98.63636363636364,118.63636363636364,101.72727272727273,151.9090909090909,173.45454545454547,141.63636363636363,149.9090909090909
72,124.0,132.0,104.18181818181819,141.36363636363637,87.0909090909091,156.36363636363637,136.9090909090909,143.1818181818182,146.72727272727272
73,125.9090909090909,141.63636363636363,107.0,97.45454545454545,110.72727272727273,163.36363636363637,147.8181818181818,151.1818181818182,151.0
74,132.27272727272728,160.9090909090909,109.72727272727273,94.36363636363636,120.0909090909091,159.27272727272728,178.8181818181818,154.54545454545453,157.1818181818182
75,136.45454545454547,149.9090909090909,118.0,111.36363636363636,102.72727272727273,168.0,135.1818181818182,150.54545454545453,159.0909090909091
76,147.63636363636363,163.72727272727272,124.0909090909091,117.72727272727273,103.18181818181819,169.54545454545453,179.8181818181818,160.8181818181818,165.63636363636363
77,159.72727272727272,171.63636363636363,125.9090909090909,117.81818181818181,117.0,178.54545454545453,170.54545454545453,163.54545454545453,164.45454545454547
78,168.1818181818182,176.54545454545453,131.45454545454547,96.0,128.36363636363637,184.9090909090909,149.54545454545453,172.72727272727272,169.0909090909091
79,167.36363636363637,186.9090909090909,125.36363636363636,146.0909090909091,110.81818181818181,175.63636363636363,187.72727272727272,168.0909090909091,170.0909090909091
80,169.72727272727272,186.54545454545453,135.72727272727272,143.63636363636363,137.1818181818182,200.63636363636363,172.72727272727272,171.36363636363637,178.45454545454547
81,173.54545454545453,191.54545454545453,147.63636363636363,109.36363636363636,144.0909090909091,192.72727272727272,188.1818181818182,171.54545454545453,177.36363636363637
82,182.45454545454547,199.54545454545453,142.8181818181818,140.54545454545453,127.18181818181819,205.0909090909091,208.8181818181818,176.0909090909091,183.45454545454547
83,188.27272727272728,205.8181818181818,150.8181818181818,141.27272727272728,140.36363636363637,204.8181818181818,171.36363636363637,181.1818181818182,191.63636363636363
84,203.0909090909091,234.1818181818182,164.1818181818182,142.9090909090909,143.63636363636363,217.8181818181818,220.0909090909091,185.0909090909091,192.54545454545453
85,206.72727272727272,228.72727272727272,154.36363636363637,165.1818181818182,146.0909090909091,206.27272727272728,178.45454545454547,193.63636363636363,198.0909090909091
86,229.8181818181818,238.36363636363637,175.1818181818182,144.63636363636363,160.63636363636363,229.54545454545453,220.72727272727272,187.0,202.72727272727272
87,222.36363636363637,235.0,175.36363636363637,163.9090909090909,169.9090909090909,219.36363636363637,205.72727272727272,199.27272727272728,202.0909090909091
88,232.0909090909091,257.8181818181818,173.9090909090909,174.63636363636363,153.63636363636363,247.54545454545453,224.36363636363637,210.63636363636363,199.9090909090909
89,223.72727272727272,251.0,189.1818181818182,150.54545454545453,172.36363636363637,236.72727272727272,207.36363636363637,215.8181818181818,203.36363636363637
90,232.45454545454547,262.8181818181818,180.63636363636363,172.0,177.63636363636363,238.1818181818182,218.0909090909091,221.27272727272728,201.27272727272728
91,242.27272727272728,273.45454545454544,197.9090909090909,166.9090909090909,165.36363636363637,241.0,223.0,206.72727272727272,208.72727272727272
92,255.0909090909091,278.1818181818182,195.45454545454547,190.54545454545453,208.45454545454547,254.8181818181818,232.8181818181818,207.45454545454547,208.27272727272728
93,254.27272727272728,285.3636363636364,205.9090909090909,178.54545454545453,179.0,266.72727272727275,227.36363636363637,229.27272727272728,215.8181818181818
94,263.54545454545456,301.54545454545456,220.9090909090909,204.36363636363637,198.27272727272728,258.54545454545456,242.8181818181818,222.0,217.1818181818182
95,267.1818181818182,291.45454545454544,216.0909090909091,180.54545454545453,195.1818181818182,268.45454545454544,229.1818181818182,226.36363636363637,215.9090909090909
96,275.09090909090907,312.6363636363636,221.1818181818182,198.45454545454547,215.1818181818182,261.1818181818182,255.8181818181818,235.9090909090909,228.45454545454547
97,284.09090909090907,331.3636363636364,228.0,199.0909090909091,210.63636363636363,277.54545454545456,241.72727272727272,230.45454545454547,233.45454545454547
