N,E
2,0.0
3,0.0
4,0.00013413816230717642
5,0.00038505968425105896
6,0.0005466472303206997
7,0.00027605244996549346
8,0.0012848966242261417
9,0.0018011932905549928
10,0.004000941397975994
11,0.0016520894071914481
12,0.003306350473150154
13,0.004732062923647526
14,0.0072450306520527585
15,0.009736004493540536
16,0.00929432013769363
17,0.012205604263365994
18,0.013848396501457727
19,0.01726844583987441
20,0.021272158498435872
21,0.024399842581660763
22,0.025940337224383915
23,0.032370614460166695
24,0.03623879458325386
25,0.034322820037105746
26,0.03419139320102181
27,0.03896103896103896
28,0.0416988416988417
29,0.04361904761904761
30,0.0474337594960163
31,0.04598949846098134
32,0.047308623579810014
33,0.04932814710042433
34,0.052650052650052646
35,0.05634535367545077
36,0.060088016249153685
37,0.06157334728763301
38,0.0679628064243449
39,0.061994609164420476
40,0.06313013804870482
41,0.06659012629161883
42,0.07240038872691933
43,0.06943164362519201
44,0.07291178766588602
45,0.07502344482650827
46,0.07777280191073295
47,0.07961544239146763
48,0.08664627930682976
49,0.08687454677302393
50,0.08733314399318375
51,0.0885351207931853
52,0.08907096603673847
53,0.0974949221394719
54,0.09313856874832484
55,0.09351851851851851
56,0.09389197375063099
57,0.09677822177822178
58,0.10111550917596258
59,0.09516345723242274
60,0.1105318039624609
61,0.10546653028753268
62,0.10528071150639244
63,0.10597323468610598
64,0.11204268292682927
65,0.11478811708169508
66,0.11106611319226486
67,0.11233125125931896
68,0.10797557364914877
69,0.11802092500244453
70,0.11838624338624337
71,0.11745827984595636
72,0.123718820861678
73,0.11897603298685679
74,0.12226890756302522
75,0.1294858523119393
76,0.13114754098360656
77,0.13952195664257921
78,0.13909774436090225
79,0.14223904813412655
80,0.14149298976885183
81,0.14452267393443866
82,0.1480197654694299
83,0.14844813991828545
84,0.15674992983440922
85,0.15251509054325954
86,0.17556774776026113
87,0.15941084462982275
88,0.15740797829705902
89,0.14809242989529428
90,0.1500763000352154
91,0.167420530217364
92,0.1756604482283711
93,0.15843434915599866
94,0.16959166959166957
95,0.16861732644865174
96,0.16658409028351223
97,0.17610594533671456
98,0.1705153773485882
99,0.1688813117384546
100,0.17113351364642246
