N,E
2,0.0
3,0.0
4,0.0007621951219512195
5,0.0010162601626016261
6,0.0024834437086092716
7,0.0020242914979757085
8,0.02099236641221374
9,0.026315789473684213
10,0.019101123595505618
11,0.034552845528455285
12,0.11328124999999999
13,0.225609756097561
14,0.14772727272727273
15,0.40625
16,0.15168539325842695
17,0.08874999999999998
18,0.04589371980676329
19,0.0419047619047619
20,0.11915887850467291
21,0.1657754010695187
22,0.19662921348314605
23,0.24558823529411763
24,0.10462555066079296
25,0.11738578680203043
26,0.09797297297297297
27,0.08714788732394367
28,0.03781512605042017
29,0.08249279538904898
30,0.11449016100178891
31,0.1783707865168539
32,0.05644444444444444
33,0.32142857142857145
34,0.3605769230769231
35,0.25793650793650796
36,0.19634955752212388
37,0.5191176470588236
38,0.6401273885350318
39,0.32857142857142857
40,0.37546125461254615
41,0.2225877192982456
42,0.30121293800539084
43,0.1539509536784741
44,0.3930976430976431
45,0.2553191489361702
46,0.32891414141414144
47,0.20574534161490682
48,0.24750415973377707
49,0.3213519313304721
50,0.4418103448275862
51,0.3247950819672131
52,0.18826815642458103
53,0.39473684210526316
54,0.3164845173041894
55,0.32312614259597805
56,0.35496183206106874
57,0.2519505851755527
58,0.519088669950739
59,0.39943609022556387
60,0.1958128078817734
61,0.3608087091757387
62,0.2473876698014629
63,0.2533818938605619
64,0.25958627648839555
65,0.3466358839050132
66,0.2784263959390863
67,0.29780982905982906
68,0.27732889733840305
69,0.3082226762002043
70,0.28529143897996356
71,0.2861930294906166
72,0.3559498956158664
73,0.2842775041050903
74,0.27535957607872824
75,0.3320796460176991
76,0.35770925110132157
77,0.3412975912975913
78,0.3275495750708215
79,0.37756357670221496
80,0.30931080185553345
81,0.3011041009463722
82,0.3586490350250179
83,0.335330310880829
84,0.3534810126582279
85,0.3537647790914748
86,0.3576683644595359
87,0.3271803103263778
88,0.37766272189349115
89,0.3244989451476793
90,0.3271494370522007
91,0.3662726772952171
92,0.3059310946358482
93,0.3551295073641442
94,0.3323016964695094
95,0.34222170470423846
96,0.319602872834812
97,0.3371817004747518
98,0.3180305403288958
99,0.38447488584474887
100,0.32329988851727987
