N,E
2,0.0
3,0.0
4,0.33333333333333337
5,2.0
6,0.7499999999999999
7,0.16666666666666669
8,0.7857142857142857
9,1.4545454545454546
10,3.090909090909091
11,1.0625
12,1.526315789473684
13,1.6818181818181819
14,1.625
15,2.08
16,1.542857142857143
17,2.088235294117647
18,1.7674418604651163
19,1.872340425531915
20,1.6451612903225807
21,1.9682539682539684
22,1.7721518987341771
23,1.964705882352941
24,1.6101694915254239
25,1.48
26,1.12987012987013
27,1.1715976331360947
28,1.2067039106145252
29,1.1170731707317072
30,1.1327433628318584
31,1.3439153439153437
32,1.577639751552795
33,1.7222222222222223
34,1.6129032258064515
35,1.600985221674877
36,1.6136363636363638
37,1.5281385281385282
38,1.5642023346303502
39,1.362962962962963
40,1.3171521035598706
41,1.305466237942122
42,1.2416666666666667
43,1.099756690997567
44,1.0400890868596881
45,1.103448275862069
46,1.2404761904761907
47,1.3086419753086418
48,1.2713675213675213
49,1.0453752181500873
50,0.9124629080118694
51,0.9783950617283951
52,0.8927152317880794
53,1.0389610389610389
54,1.0190615835777126
55,1.02020202020202
56,1.0420168067226891
57,0.9797724399494311
58,0.8497983870967741
59,0.9239130434782608
60,1.0828603859250852
61,0.9596690796277145
62,0.9348469891411648
63,0.8521434820647419
64,0.9818702290076337
65,0.9409131602506714
66,0.9149291075896581
67,0.8271513353115727
68,0.9102964118564743
69,0.9123204837490553
70,0.8786816269284713
71,0.8522954091816368
72,0.9393939393939394
73,0.8889602053915276
74,0.8220338983050848
75,0.910248635536689
76,0.9017212659633537
77,0.930614406779661
78,0.9526261585993822
79,0.8954280155642024
80,0.9098440545808967
81,0.9060275272899857
82,0.9143507972665149
83,0.9147526501766785
84,0.8672360248447205
85,0.9038155802861685
86,0.9641495041952707
87,0.9462282398452612
88,0.9002115655853314
89,0.8913437160449112
90,0.8844690418540299
91,0.8859707446808511
92,0.9169934640522875
93,0.8910481044918764
94,0.8739825143201688
95,0.9167186525265129
96,0.8799069496946786
97,0.8573388203017832
98,0.9180559480079118
99,0.871861247734921
100,0.8854961832061069
