N,E
2,0.0
3,0.0
4,0.0001067463706233988
5,0.00027808676307007786
6,0.0003799392097264437
7,0.0001781895937277263
8,0.0010809748427672956
9,0.0015723270440251573
10,0.002829560585885486
11,0.0015787518573551263
12,0.003236607142857143
13,0.005473372781065089
14,0.006033415841584159
15,0.007701421800947867
16,0.007584269662921348
17,0.010862913096695227
18,0.012226512226512226
19,0.014686248331108143
20,0.015529841656516444
21,0.018585131894484415
22,0.022349936143039588
23,0.02805779569892473
24,0.0296875
25,0.028549382716049378
26,0.026110444177671065
27,0.03021978021978022
28,0.03268765133171913
29,0.0354269801980198
30,0.03883495145631068
31,0.03683294663573086
32,0.03603859250851305
33,0.04031791907514451
34,0.043655413271245634
35,0.04595588235294118
36,0.048763736263736264
37,0.048224043715846994
38,0.052617801047120424
39,0.04930332261521972
40,0.05435363247863248
41,0.053421052631578946
42,0.05719037871033777
43,0.057889344262295084
44,0.057342829076620826
45,0.0594059405940594
46,0.06384803921568627
47,0.06382466281310212
48,0.06977016885553472
49,0.0699766355140187
50,0.06882273948075202
51,0.07082216264521894
52,0.07429453262786596
53,0.07685738684884715
54,0.07343617920540997
55,0.07309760132340777
56,0.07802013422818793
57,0.07652053712480253
58,0.08162277304415183
59,0.08110687022900763
60,0.09144938650306748
61,0.0851063829787234
62,0.08473514674302077
63,0.08502094972067038
64,0.08988469601677149
65,0.09060344827586207
66,0.09178380187416332
67,0.09341487935656836
68,0.09321086261980831
69,0.10011612475116126
70,0.09614794352363412
71,0.09710430563978169
72,0.10563816604708799
73,0.10422937989163154
74,0.10519086176980914
75,0.10721428571428572
76,0.11141602634467618
77,0.12140685461580983
78,0.12432795698924731
79,0.12299572421165153
80,0.11888690779419255
81,0.12230907227063043
82,0.12431863230921705
83,0.12280597722960153
84,0.13184608120868746
85,0.1304497475906379
86,0.14170403587443947
87,0.13753936122357174
88,0.14512278308321966
89,0.13751676352257486
90,0.1443654019873532
91,0.14508928571428573
92,0.15309908336970754
93,0.1472725358045493
94,0.15168480535789033
95,0.15468421052631579
96,0.15051730998806206
97,0.15211253894080995
98,0.15907755581668626
99,0.16426063207179087
100,0.1546941678520626
