N,E
2,0.0
3,0.0
4,0.0002894356005788712
5,0.0005412719891745601
6,0.0008207934336525308
7,0.0004581901489117984
8,0.002231237322515213
9,0.0036994219653179194
10,0.007407407407407407
11,0.003632478632478632
12,0.005544933078393881
13,0.006845513413506013
14,0.007878787878787877
15,0.011428571428571429
16,0.01298076923076923
17,0.01727493917274939
18,0.021378340365682136
19,0.02262210796915167
20,0.026493506493506496
21,0.030617283950617285
22,0.035897435897435895
23,0.043433029908972694
24,0.04674046740467405
25,0.0460772104607721
26,0.045789473684210526
27,0.05025380710659898
28,0.05406758448060075
29,0.05804816223067173
30,0.07062068965517242
31,0.07426900584795322
32,0.06521181001283696
33,0.06780072904009721
34,0.07389162561576355
35,0.08953168044077135
36,0.09256844850065188
37,0.08948035487959442
38,0.0943661971830986
39,0.08052516411378555
40,0.09690476190476191
41,0.09783132530120482
42,0.10642857142857143
43,0.1
44,0.09424823410696266
45,0.10212765957446808
46,0.11721034870641171
47,0.12197928653624857
48,0.11258278145695363
49,0.0986820428336079
50,0.11714285714285715
51,0.13072164948453607
52,0.1180385288966725
53,0.10950570342205324
54,0.12613430127041741
55,0.13808593749999998
56,0.12369077306733167
57,0.11024182076813656
58,0.13618739903069468
59,0.1440677966101695
60,0.13957571324067303
61,0.132287954383464
62,0.13714699493120927
63,0.14323529411764707
64,0.13584158415841585
65,0.13667100130039012
66,0.15418130709768096
67,0.1431322207958922
68,0.14398519432449103
69,0.159445178335535
70,0.15243309002433086
71,0.1533213644524237
72,0.15860465116279068
73,0.15414579855314411
74,0.1660958904109589
75,0.16244588744588745
76,0.1741554959785523
77,0.1789205702647658
78,0.18190757128810225
79,0.19057971014492756
80,0.16918894426823744
81,0.18009433962264149
82,0.17792553191489363
83,0.18384376387039505
84,0.18647746243739566
85,0.200440722785368
86,0.20023762376237625
87,0.20273518441773725
88,0.18751377157546825
89,0.1890168970814132
90,0.1951908396946565
91,0.20105620520558282
92,0.20021405636817696
93,0.19066121336059985
94,0.2038677918424754
95,0.19905181171689806
96,0.21065088757396447
97,0.2047166721257779
98,0.2048549810844893
99,0.2086741016109046
100,0.2154798761609907
