N,E
2,0.0
3,0.0
4,0.03571428571428572
5,0.016129032258064516
6,0.011904761904761904
7,0.025
8,0.06962025316455696
9,0.09523809523809523
10,0.2125
11,0.14166666666666666
12,0.1611111111111111
13,0.2720588235294118
14,0.2532467532467532
15,0.4126984126984127
16,0.28421052631578947
17,0.3817204301075268
18,0.41304347826086957
19,0.49438202247191004
20,0.7083333333333334
21,0.6262626262626263
22,0.48275862068965514
23,0.6472868217054264
24,0.6168831168831169
25,0.6249999999999999
26,0.4702702702702703
27,0.6971830985915494
28,0.9310344827586208
29,0.8740458015267175
30,0.9343065693430657
31,0.6939890710382514
32,0.5852534562211982
33,0.58125
34,0.42372881355932207
35,0.43800539083557954
36,0.27691107644305774
37,0.5693548387096774
38,0.4926470588235294
39,0.40262582056892776
40,0.4086345381526104
41,0.4413043478260869
42,0.3794567062818336
43,0.3542319749216301
44,0.36089644513137553
45,0.43399638336347196
46,0.45383275261324046
47,0.4632867132867133
48,0.5867850098619329
49,0.608739837398374
50,0.5879541108986616
51,0.5892193308550185
52,0.5800344234079173
53,0.5529953917050692
54,0.6085814360770578
55,0.5683279742765273
56,0.6009693053311793
57,0.5989180834621329
58,0.5695945945945947
59,0.6019830028328611
60,0.6498637602179836
61,0.6194926568758344
62,0.5788508557457214
63,0.6042183622828785
64,0.6161676646706588
65,0.5858416945373467
66,0.6135346756152126
67,0.5825496342737722
68,0.5154593639575972
69,0.5928290766208252
70,0.6041465766634523
71,0.5903225806451613
72,0.5951134380453752
73,0.5883602378929481
74,0.6027340513670257
75,0.5781972265023113
76,0.5948717948717949
77,0.6342960288808664
78,0.6396957123098201
79,0.66751269035533
80,0.6252511721366376
81,0.5877463054187192
82,0.638765117759389
83,0.6241711874623268
84,0.6184939091915836
85,0.6696113074204947
86,0.6559418785677218
87,0.6340072576464489
88,0.6672765290120231
89,0.5913022585295531
90,0.6434323100150983
91,0.6120808451998163
92,0.6525581395348837
93,0.617439293598234
94,0.5965020576131688
95,0.6182162389566681
96,0.6218660090423345
97,0.6230063795853269
98,0.6248076923076923
99,0.6420129622569577
100,0.6371292566825338
