N,plain,1,2,3,4,5,6,7,8
27,18.0,76.11764705882354,89.47058823529412,109.88235294117646,105.94117647058823,126.94117647058823,130.41176470588235,139.47058823529412,141.0
28,19.636363636363637,63.23529411764706,93.82352941176471,116.23529411764706,120.05882352941177,136.2941176470588,132.23529411764707,135.64705882352945,153.8235294117647
29,20.818181818181817,76.82352941176471,102.52941176470588,108.76470588235294,114.70588235294117,153.35294117647058,147.47058823529412,153.0,157.35294117647058
30,23.272727272727273,76.3529411764706,106.94117647058823,128.11764705882354,129.23529411764707,155.47058823529412,172.0,162.52941176470588,174.58823529411765
31,23.09090909090909,77.76470588235294,107.05882352941177,133.35294117647058,135.41176470588235,158.35294117647058,161.88235294117646,160.8235294117647,186.41176470588235
32,23.09090909090909,79.82352941176471,119.3529411764706,142.58823529411768,143.2941176470588,173.58823529411762,163.35294117647058,169.41176470588235,188.94117647058823
33,25.363636363636363,85.6470588235294,121.47058823529412,147.58823529411765,144.52941176470586,180.1764705882353,189.11764705882354,181.76470588235293,202.52941176470588
34,27.272727272727273,93.94117647058823,135.35294117647058,152.8235294117647,153.52941176470588,190.58823529411765,200.8235294117647,215.0,205.58823529411765
35,29.545454545454547,101.41176470588235,128.1764705882353,159.23529411764707,163.11764705882354,203.64705882352942,194.35294117647058,211.1764705882353,215.05882352941177
36,32.27272727272727,106.76470588235294,145.76470588235293,170.52941176470588,170.47058823529412,215.05882352941177,208.76470588235293,215.0,235.64705882352942
37,32.09090909090909,108.52941176470588,149.41176470588235,178.76470588235296,186.8235294117647,209.1764705882353,227.64705882352942,226.88235294117646,250.8235294117647
38,36.54545454545455,119.58823529411765,159.23529411764707,199.7058823529412,181.76470588235293,218.35294117647058,243.88235294117646,242.35294117647058,261.0
39,33.45454545454545,120.6470588235294,164.23529411764707,200.94117647058823,199.23529411764707,235.41176470588235,249.41176470588235,239.88235294117646,267.88235294117646
40,37.0,129.41176470588235,174.94117647058823,211.1764705882353,219.88235294117646,266.70588235294116,242.8235294117647,283.05882352941177,276.4117647058824
41,36.90909090909091,130.52941176470588,176.76470588235293,210.41176470588235,228.88235294117646,267.52941176470586,261.29411764705884,251.0,304.05882352941177
42,40.63636363636363,143.8823529411765,191.35294117647058,232.0,233.8235294117647,272.7058823529412,286.8823529411764,293.5882352941176,319.29411764705884
43,41.09090909090909,156.05882352941177,197.64705882352942,242.23529411764707,239.2941176470588,275.52941176470586,277.2352941176471,303.0,338.2352941176471
44,42.45454545454545,165.05882352941177,207.41176470588235,261.29411764705884,261.88235294117646,294.05882352941177,304.0,337.1764705882353,365.7647058823529
45,43.63636363636363,163.52941176470588,216.76470588235293,255.8235294117647,264.52941176470586,304.94117647058823,322.94117647058823,327.47058823529414,342.0
46,47.36363636363637,176.41176470588235,230.0,283.05882352941177,281.3529411764706,336.3529411764706,366.2352941176471,368.4117647058824,375.6470588235294
47,48.18181818181818,206.7058823529412,231.35294117647058,291.3529411764706,292.2352941176471,338.7647058823529,342.52941176470586,389.6470588235294,387.05882352941177
48,54.09090909090909,188.2941176470588,246.94117647058823,307.3529411764706,310.764705882353,357.11764705882354,380.1764705882353,394.5882352941176,428.1764705882353
49,54.45454545454545,193.23529411764707,253.0,317.9411764705882,322.52941176470586,368.47058823529414,362.2352941176471,412.4117647058824,426.52941176470586
50,55.90909090909091,208.2941176470588,268.2352941176471,326.11764705882354,329.7647058823529,392.7647058823529,380.11764705882354,419.52941176470586,463.94117647058823
51,57.63636363636363,238.1764705882353,270.88235294117646,341.29411764705884,360.70588235294116,391.2352941176471,394.29411764705884,429.05882352941177,451.8235294117647
52,61.27272727272727,216.7058823529412,290.3529411764706,352.6470588235294,372.47058823529414,418.70588235294116,422.70588235294116,452.3529411764706,505.94117647058823
53,65.45454545454545,221.52941176470588,293.29411764705884,363.2352941176471,375.47058823529414,441.0,415.6470588235294,455.52941176470586,516.4117647058823
54,63.18181818181818,259.7647058823529,306.2352941176471,383.5882352941176,389.7647058823529,478.8235294117647,473.47058823529414,485.47058823529414,542.9411764705883
